"","longitude","latitude","datetime"
"1032",-71.122857,42.319668,2022-01-01 15:05:39
"1033",-71.122828,42.319686,2022-01-01 15:05:41
"1034",-71.122799,42.319704,2022-01-01 15:05:42
"1035",-71.122766,42.319725,2022-01-01 15:05:43
"1036",-71.122718,42.319756,2022-01-01 15:05:44
"1037",-71.122694,42.319772,2022-01-01 15:05:45
"1038",-71.122654,42.319799,2022-01-01 15:05:47
"1039",-71.122613,42.31983,2022-01-01 15:05:48
"1040",-71.122576,42.319856,2022-01-01 15:05:50
"1041",-71.122547,42.319876,2022-01-01 15:05:51
"1042",-71.1225,42.319907,2022-01-01 15:05:53
"1043",-71.122457,42.319932,2022-01-01 15:05:54
"1044",-71.12242,42.319955,2022-01-01 15:05:56
"1045",-71.122378,42.319979,2022-01-01 15:05:57
"1046",-71.122342,42.319998,2022-01-01 15:05:59
"1047",-71.122314,42.320015,2022-01-01 15:06:00
"1048",-71.122271,42.320045,2022-01-01 15:06:02
"1049",-71.122239,42.320064,2022-01-01 15:06:03
"1050",-71.122208,42.320083,2022-01-01 15:06:04
"1051",-71.122164,42.320111,2022-01-01 15:06:05
"1052",-71.12213,42.320139,2022-01-01 15:06:07
"1053",-71.122094,42.320169,2022-01-01 15:06:08
"1054",-71.122081,42.320179,2022-01-01 15:06:09
"1055",-71.122048,42.32021,2022-01-01 15:06:10
"1056",-71.122023,42.320237,2022-01-01 15:06:12
"1057",-71.121991,42.320273,2022-01-01 15:06:13
"1058",-71.121957,42.320316,2022-01-01 15:06:15
"1059",-71.121947,42.32033,2022-01-01 15:06:16
"1060",-71.121938,42.320344,2022-01-01 15:06:17
"1061",-71.121913,42.320379,2022-01-01 15:06:18
"1062",-71.121902,42.320394,2022-01-01 15:06:19
"1063",-71.12188,42.320421,2022-01-01 15:06:21
"1064",-71.121845,42.320445,2022-01-01 15:06:23
"1065",-71.121837,42.320442,2022-01-01 15:06:24
"1066",-71.121835,42.320437,2022-01-01 15:06:26
"1067",-71.121849,42.320389,2022-01-01 15:06:28
"1068",-71.121844,42.320391,2022-01-01 15:06:29
"1069",-71.12184,42.320398,2022-01-01 15:06:31
"1070",-71.121835,42.320404,2022-01-01 15:06:32
"1071",-71.12183,42.320411,2022-01-01 15:06:33
"1072",-71.121826,42.320417,2022-01-01 15:06:35
"1073",-71.121821,42.320424,2022-01-01 15:06:36
"1074",-71.121785,42.320459,2022-01-01 15:06:38
"1075",-71.121767,42.320473,2022-01-01 15:06:39
"1076",-71.121728,42.320507,2022-01-01 15:06:41
"1077",-71.121682,42.320551,2022-01-01 15:06:42
"1078",-71.121652,42.320582,2022-01-01 15:06:43
"1079",-71.121621,42.320616,2022-01-01 15:06:45
"1080",-71.121587,42.320644,2022-01-01 15:06:46
"1081",-71.121559,42.320664,2022-01-01 15:06:47
"1082",-71.121522,42.320693,2022-01-01 15:06:48
"1083",-71.121492,42.320716,2022-01-01 15:06:49
"1084",-71.121463,42.320741,2022-01-01 15:06:50
"1085",-71.121435,42.320768,2022-01-01 15:06:51
"1086",-71.121405,42.320799,2022-01-01 15:06:53
"1087",-71.121364,42.320833,2022-01-01 15:06:54
"1088",-71.121331,42.320856,2022-01-01 15:06:56
"1089",-71.121285,42.32089,2022-01-01 15:06:57
"1090",-71.121252,42.320916,2022-01-01 15:06:59
"1091",-71.121207,42.320952,2022-01-01 15:07:00
"1092",-71.121174,42.320979,2022-01-01 15:07:02
"1093",-71.12113,42.321013,2022-01-01 15:07:03
"1094",-71.1211,42.321037,2022-01-01 15:07:05
"1095",-71.121059,42.32107,2022-01-01 15:07:06
"1096",-71.121028,42.321092,2022-01-01 15:07:08
"1097",-71.120986,42.32112,2022-01-01 15:07:09
"1098",-71.120933,42.32115,2022-01-01 15:07:11
"1099",-71.120911,42.321161,2022-01-01 15:07:12
"1100",-71.120889,42.321172,2022-01-01 15:07:13
"1101",-71.120847,42.321191,2022-01-01 15:07:15
"1102",-71.120794,42.321208,2022-01-01 15:07:16
"1103",-71.120745,42.321223,2022-01-01 15:07:18
"1104",-71.120693,42.321238,2022-01-01 15:07:19
"1105",-71.120647,42.321253,2022-01-01 15:07:21
"1106",-71.120595,42.321268,2022-01-01 15:07:22
"1107",-71.120559,42.321277,2022-01-01 15:07:23
"1108",-71.120522,42.321286,2022-01-01 15:07:24
"1109",-71.120485,42.321294,2022-01-01 15:07:25
"1110",-71.120443,42.321299,2022-01-01 15:07:27
"1111",-71.120401,42.321305,2022-01-01 15:07:28
"1112",-71.120355,42.321314,2022-01-01 15:07:29
"1113",-71.12034,42.321318,2022-01-01 15:07:30
"1114",-71.120294,42.321328,2022-01-01 15:07:32
"1115",-71.120277,42.321332,2022-01-01 15:07:33
"1116",-71.120265,42.321337,2022-01-01 15:07:35
"1117",-71.120291,42.321334,2022-01-01 15:07:36
"1118",-71.120308,42.321336,2022-01-01 15:07:37
"1119",-71.120315,42.321338,2022-01-01 15:07:39
"1120",-71.12033,42.321342,2022-01-01 15:07:41
"1121",-71.120333,42.321343,2022-01-01 15:07:42
"1122",-71.120336,42.321344,2022-01-01 15:07:43
"1123",-71.120342,42.321344,2022-01-01 15:07:45
"1124",-71.120344,42.321344,2022-01-01 15:07:46
"1125",-71.120346,42.321343,2022-01-01 15:07:48
"1126",-71.120361,42.321342,2022-01-01 15:07:50
"1127",-71.120394,42.321346,2022-01-01 15:07:52
"1128",-71.120378,42.321342,2022-01-01 15:07:53
"1129",-71.12036,42.32134,2022-01-01 15:07:54
"1130",-71.120342,42.321337,2022-01-01 15:07:55
"1131",-71.120326,42.321334,2022-01-01 15:07:56
"1132",-71.120303,42.321327,2022-01-01 15:07:57
"1133",-71.120265,42.321316,2022-01-01 15:07:58
"1134",-71.120249,42.321312,2022-01-01 15:07:59
"1135",-71.120226,42.321305,2022-01-01 15:08:00
"1136",-71.120196,42.321297,2022-01-01 15:08:02
"1137",-71.120143,42.321282,2022-01-01 15:08:03
"1138",-71.120122,42.321275,2022-01-01 15:08:04
"1139",-71.120088,42.321262,2022-01-01 15:08:05
"1140",-71.120048,42.321242,2022-01-01 15:08:06
"1141",-71.120001,42.321217,2022-01-01 15:08:08
"1142",-71.119952,42.321184,2022-01-01 15:08:09
"1143",-71.119923,42.321152,2022-01-01 15:08:11
"1144",-71.119896,42.321109,2022-01-01 15:08:12
"1145",-71.119885,42.321071,2022-01-01 15:08:14
"1146",-71.119884,42.321023,2022-01-01 15:08:15
"1147",-71.119886,42.32098,2022-01-01 15:08:17
"1148",-71.119893,42.320946,2022-01-01 15:08:18
"1149",-71.119899,42.320906,2022-01-01 15:08:19
"1150",-71.119908,42.32088,2022-01-01 15:08:20
"1151",-71.119918,42.320851,2022-01-01 15:08:21
"1152",-71.119927,42.320814,2022-01-01 15:08:23
"1153",-71.119931,42.320772,2022-01-01 15:08:24
"1154",-71.119931,42.320732,2022-01-01 15:08:26
"1155",-71.119933,42.320695,2022-01-01 15:08:27
"1156",-71.119932,42.320657,2022-01-01 15:08:29
"1157",-71.11993,42.320619,2022-01-01 15:08:30
"1158",-71.11993,42.320606,2022-01-01 15:08:31
"1159",-71.119922,42.320566,2022-01-01 15:08:32
"1160",-71.119915,42.320551,2022-01-01 15:08:33
"1161",-71.1199,42.320514,2022-01-01 15:08:34
"1162",-71.119893,42.320487,2022-01-01 15:08:35
"1163",-71.119897,42.320451,2022-01-01 15:08:37
"1164",-71.119886,42.320406,2022-01-01 15:08:38
"1165",-71.119885,42.320369,2022-01-01 15:08:40
"1166",-71.119891,42.320329,2022-01-01 15:08:41
"1167",-71.119903,42.320295,2022-01-01 15:08:43
"1168",-71.119929,42.320252,2022-01-01 15:08:44
"1169",-71.119941,42.320218,2022-01-01 15:08:46
"1170",-71.119965,42.320182,2022-01-01 15:08:47
"1171",-71.119997,42.320151,2022-01-01 15:08:49
"1172",-71.120028,42.320128,2022-01-01 15:08:50
"1173",-71.120059,42.320094,2022-01-01 15:08:52
"1174",-71.120086,42.320074,2022-01-01 15:08:53
"1175",-71.120121,42.320043,2022-01-01 15:08:54
"1176",-71.120132,42.320033,2022-01-01 15:08:55
"1177",-71.120156,42.320013,2022-01-01 15:08:56
"1178",-71.120182,42.31999,2022-01-01 15:08:58
"1179",-71.120199,42.319974,2022-01-01 15:08:59
"1180",-71.120231,42.319951,2022-01-01 15:09:01
"1181",-71.120235,42.319946,2022-01-01 15:09:02
"1182",-71.120239,42.31993,2022-01-01 15:09:03
"1183",-71.120255,42.319911,2022-01-01 15:09:05
"1184",-71.120272,42.319889,2022-01-01 15:09:06
"1185",-71.12028,42.31988,2022-01-01 15:09:07
"1186",-71.1203,42.319851,2022-01-01 15:09:08
"1187",-71.120306,42.319841,2022-01-01 15:09:09
"1188",-71.120334,42.319796,2022-01-01 15:09:11
"1189",-71.120346,42.319775,2022-01-01 15:09:12
"1190",-71.120377,42.319746,2022-01-01 15:09:14
"1191",-71.120401,42.319702,2022-01-01 15:09:15
"1192",-71.120424,42.319665,2022-01-01 15:09:17
"1193",-71.120445,42.31962,2022-01-01 15:09:18
"1194",-71.120458,42.319585,2022-01-01 15:09:20
"1195",-71.120476,42.31954,2022-01-01 15:09:21
"1196",-71.120502,42.319514,2022-01-01 15:09:22
"1197",-71.120515,42.319483,2022-01-01 15:09:24
"1198",-71.120527,42.319454,2022-01-01 15:09:25
"1199",-71.120534,42.319427,2022-01-01 15:09:26
"1200",-71.120547,42.319387,2022-01-01 15:09:27
"1201",-71.120551,42.31935,2022-01-01 15:09:29
"1202",-71.120562,42.319309,2022-01-01 15:09:30
"1203",-71.120564,42.319268,2022-01-01 15:09:32
"1204",-71.120556,42.31924,2022-01-01 15:09:33
"1205",-71.120545,42.31921,2022-01-01 15:09:34
"1206",-71.120521,42.319165,2022-01-01 15:09:35
"1207",-71.120488,42.319134,2022-01-01 15:09:37
"1208",-71.120459,42.319108,2022-01-01 15:09:38
"1209",-71.120417,42.319078,2022-01-01 15:09:39
"1210",-71.120375,42.319057,2022-01-01 15:09:40
"1211",-71.120337,42.319038,2022-01-01 15:09:41
"1212",-71.120296,42.319025,2022-01-01 15:09:43
"1213",-71.120262,42.319015,2022-01-01 15:09:44
"1214",-71.120204,42.319004,2022-01-01 15:09:45
"1215",-71.120158,42.318998,2022-01-01 15:09:46
"1216",-71.120121,42.318996,2022-01-01 15:09:47
"1217",-71.120072,42.318996,2022-01-01 15:09:49
"1218",-71.120009,42.318996,2022-01-01 15:09:50
"1219",-71.119967,42.318997,2022-01-01 15:09:52
"1220",-71.119906,42.318999,2022-01-01 15:09:53
"1221",-71.11987,42.319002,2022-01-01 15:09:55
"1222",-71.119829,42.319009,2022-01-01 15:09:56
"1223",-71.11978,42.319016,2022-01-01 15:09:57
"1224",-71.119732,42.31902,2022-01-01 15:09:59
"1225",-71.119682,42.319031,2022-01-01 15:10:00
"1226",-71.119637,42.319044,2022-01-01 15:10:01
"1227",-71.119598,42.319052,2022-01-01 15:10:03
"1228",-71.119551,42.319057,2022-01-01 15:10:04
"1229",-71.11949,42.319064,2022-01-01 15:10:06
"1230",-71.119446,42.31907,2022-01-01 15:10:07
"1231",-71.119389,42.319078,2022-01-01 15:10:08
"1232",-71.119364,42.31908,2022-01-01 15:10:09
"1233",-71.119316,42.319089,2022-01-01 15:10:11
"1234",-71.119268,42.319094,2022-01-01 15:10:12
"1235",-71.119224,42.319102,2022-01-01 15:10:14
"1236",-71.119181,42.31911,2022-01-01 15:10:15
"1237",-71.11913,42.319121,2022-01-01 15:10:17
"1238",-71.119074,42.31913,2022-01-01 15:10:18
"1239",-71.119029,42.319138,2022-01-01 15:10:20
"1240",-71.118976,42.319145,2022-01-01 15:10:21
"1241",-71.118925,42.319152,2022-01-01 15:10:23
"1242",-71.118872,42.319156,2022-01-01 15:10:24
"1243",-71.118821,42.31916,2022-01-01 15:10:26
"1244",-71.118782,42.319162,2022-01-01 15:10:27
"1245",-71.118738,42.319157,2022-01-01 15:10:28
"1246",-71.118694,42.319156,2022-01-01 15:10:29
"1247",-71.118654,42.319153,2022-01-01 15:10:31
"1248",-71.118606,42.319148,2022-01-01 15:10:32
"1249",-71.118563,42.319143,2022-01-01 15:10:34
"1250",-71.118514,42.319131,2022-01-01 15:10:35
"1251",-71.118467,42.319118,2022-01-01 15:10:37
"1252",-71.118421,42.3191,2022-01-01 15:10:38
"1253",-71.118365,42.319076,2022-01-01 15:10:40
"1254",-71.118328,42.319059,2022-01-01 15:10:41
"1255",-71.118297,42.319045,2022-01-01 15:10:42
"1256",-71.118238,42.31901,2022-01-01 15:10:43
"1257",-71.118191,42.318983,2022-01-01 15:10:45
"1258",-71.118139,42.318947,2022-01-01 15:10:46
"1259",-71.118092,42.318917,2022-01-01 15:10:48
"1260",-71.118055,42.318889,2022-01-01 15:10:49
"1261",-71.118027,42.318869,2022-01-01 15:10:50
"1262",-71.118,42.31885,2022-01-01 15:10:51
"1263",-71.117957,42.318807,2022-01-01 15:10:52
"1264",-71.117931,42.318786,2022-01-01 15:10:53
"1265",-71.117906,42.318765,2022-01-01 15:10:54
"1266",-71.117873,42.318743,2022-01-01 15:10:56
"1267",-71.117836,42.318715,2022-01-01 15:10:57
"1268",-71.117813,42.318693,2022-01-01 15:10:59
"1269",-71.11777,42.318663,2022-01-01 15:11:00
"1270",-71.117731,42.318638,2022-01-01 15:11:02
"1271",-71.117707,42.318621,2022-01-01 15:11:03
"1272",-71.117663,42.318599,2022-01-01 15:11:05
"1273",-71.117648,42.318595,2022-01-01 15:11:07
"1274",-71.117643,42.318595,2022-01-01 15:11:09
"1275",-71.117638,42.318595,2022-01-01 15:11:10
"1276",-71.117633,42.318596,2022-01-01 15:11:12
"1277",-71.117627,42.318596,2022-01-01 15:11:14
"1278",-71.117622,42.318596,2022-01-01 15:11:16
"1279",-71.117617,42.318596,2022-01-01 15:11:17
"1280",-71.117612,42.318596,2022-01-01 15:11:18
"1281",-71.117589,42.31859,2022-01-01 15:11:19
"1282",-71.117569,42.318586,2022-01-01 15:11:20
"1283",-71.117528,42.318582,2022-01-01 15:11:22
"1284",-71.117509,42.318583,2022-01-01 15:11:23
"1285",-71.117468,42.318578,2022-01-01 15:11:25
"1286",-71.117418,42.318569,2022-01-01 15:11:27
"1287",-71.117382,42.318562,2022-01-01 15:11:28
"1288",-71.117354,42.318557,2022-01-01 15:11:30
"1289",-71.117311,42.318566,2022-01-01 15:11:32
"1290",-71.117288,42.31858,2022-01-01 15:11:34
"1291",-71.117278,42.318581,2022-01-01 15:11:35
"1292",-71.117269,42.318582,2022-01-01 15:11:36
"1293",-71.117254,42.318584,2022-01-01 15:11:38
"1294",-71.11724,42.318584,2022-01-01 15:11:39
"1295",-71.117209,42.318577,2022-01-01 15:11:40
"1296",-71.117193,42.318573,2022-01-01 15:11:41
"1297",-71.117156,42.31856,2022-01-01 15:11:43
"1298",-71.117109,42.318539,2022-01-01 15:11:44
"1299",-71.117069,42.318521,2022-01-01 15:11:46
"1300",-71.11704,42.318504,2022-01-01 15:11:47
"1301",-71.117001,42.318477,2022-01-01 15:11:48
"1302",-71.116969,42.31844,2022-01-01 15:11:50
"1303",-71.11695,42.318405,2022-01-01 15:11:51
"1304",-71.116935,42.318376,2022-01-01 15:11:52
"1305",-71.116921,42.318329,2022-01-01 15:11:53
"1306",-71.116914,42.318286,2022-01-01 15:11:55
"1307",-71.116922,42.318242,2022-01-01 15:11:56
"1308",-71.116932,42.318198,2022-01-01 15:11:58
"1309",-71.116946,42.318166,2022-01-01 15:11:59
"1310",-71.116963,42.318132,2022-01-01 15:12:00
"1311",-71.116985,42.31809,2022-01-01 15:12:01
"1312",-71.11701,42.318047,2022-01-01 15:12:03
"1313",-71.117033,42.318001,2022-01-01 15:12:04
"1314",-71.117051,42.317972,2022-01-01 15:12:05
"1315",-71.117068,42.317941,2022-01-01 15:12:07
"1316",-71.117086,42.31791,2022-01-01 15:12:08
"1317",-71.117105,42.317881,2022-01-01 15:12:09
"1318",-71.117117,42.317854,2022-01-01 15:12:10
"1319",-71.117132,42.317824,2022-01-01 15:12:11
"1320",-71.11715,42.317785,2022-01-01 15:12:13
"1321",-71.117164,42.317755,2022-01-01 15:12:14
"1322",-71.117182,42.317714,2022-01-01 15:12:15
"1323",-71.11719,42.317695,2022-01-01 15:12:16
"1324",-71.117206,42.31766,2022-01-01 15:12:18
"1325",-71.117221,42.317623,2022-01-01 15:12:19
"1326",-71.117226,42.317612,2022-01-01 15:12:20
"1327",-71.117239,42.317573,2022-01-01 15:12:21
"1328",-71.117251,42.31754,2022-01-01 15:12:23
"1329",-71.117261,42.3175,2022-01-01 15:12:24
"1330",-71.117272,42.317448,2022-01-01 15:12:26
"1331",-71.117276,42.317428,2022-01-01 15:12:27
"1332",-71.11728,42.317409,2022-01-01 15:12:28
"1333",-71.117287,42.317371,2022-01-01 15:12:30
"1334",-71.117292,42.317341,2022-01-01 15:12:31
"1335",-71.117297,42.317312,2022-01-01 15:12:32
"1336",-71.1173,42.317274,2022-01-01 15:12:33
"1337",-71.117301,42.317237,2022-01-01 15:12:35
"1338",-71.1173,42.317193,2022-01-01 15:12:36
"1339",-71.117295,42.317165,2022-01-01 15:12:37
"1340",-71.117291,42.317117,2022-01-01 15:12:39
"1341",-71.117291,42.317101,2022-01-01 15:12:40
"1342",-71.117291,42.317085,2022-01-01 15:12:41
"1343",-71.117286,42.317056,2022-01-01 15:12:42
"1344",-71.117276,42.317012,2022-01-01 15:12:43
"1345",-71.117273,42.316995,2022-01-01 15:12:44
"1346",-71.117273,42.316956,2022-01-01 15:12:46
"1347",-71.117272,42.316943,2022-01-01 15:12:47
"1348",-71.117268,42.316907,2022-01-01 15:12:48
"1349",-71.117267,42.316895,2022-01-01 15:12:49
"1350",-71.117263,42.316851,2022-01-01 15:12:50
"1351",-71.117264,42.316818,2022-01-01 15:12:52
"1352",-71.117267,42.316791,2022-01-01 15:12:53
"1353",-71.117273,42.316753,2022-01-01 15:12:54
"1354",-71.117283,42.316715,2022-01-01 15:12:56
"1355",-71.117289,42.316687,2022-01-01 15:12:57
"1356",-71.117296,42.31666,2022-01-01 15:12:58
"1357",-71.117302,42.316626,2022-01-01 15:12:59
"1358",-71.117315,42.316592,2022-01-01 15:13:01
"1359",-71.117327,42.316554,2022-01-01 15:13:02
"1360",-71.117337,42.316516,2022-01-01 15:13:04
"1361",-71.117354,42.31647,2022-01-01 15:13:06
"1362",-71.117361,42.316433,2022-01-01 15:13:07
"1363",-71.117371,42.316404,2022-01-01 15:13:08
"1364",-71.117382,42.316367,2022-01-01 15:13:10
"1365",-71.117391,42.316321,2022-01-01 15:13:11
"1366",-71.117397,42.316281,2022-01-01 15:13:13
"1367",-71.117401,42.316235,2022-01-01 15:13:14
"1368",-71.117405,42.316194,2022-01-01 15:13:16
"1369",-71.117408,42.316149,2022-01-01 15:13:17
"1370",-71.11741,42.316109,2022-01-01 15:13:18
"1371",-71.117415,42.316074,2022-01-01 15:13:20
"1372",-71.117418,42.316035,2022-01-01 15:13:21
"1373",-71.117419,42.315998,2022-01-01 15:13:23
"1374",-71.117425,42.315956,2022-01-01 15:13:24
"1375",-71.117431,42.315917,2022-01-01 15:13:26
"1376",-71.117439,42.315881,2022-01-01 15:13:27
"1377",-71.117459,42.315836,2022-01-01 15:13:29
"1378",-71.117468,42.315822,2022-01-01 15:13:30
"1379",-71.117476,42.315808,2022-01-01 15:13:31
"1380",-71.117503,42.31577,2022-01-01 15:13:32
"1381",-71.117524,42.315737,2022-01-01 15:13:34
"1382",-71.117543,42.315693,2022-01-01 15:13:35
"1383",-71.117564,42.315657,2022-01-01 15:13:37
"1384",-71.11759,42.315616,2022-01-01 15:13:38
"1385",-71.117617,42.315577,2022-01-01 15:13:40
"1386",-71.117642,42.315549,2022-01-01 15:13:41
"1387",-71.117669,42.315522,2022-01-01 15:13:42
"1388",-71.117695,42.315492,2022-01-01 15:13:43
"1389",-71.117725,42.315463,2022-01-01 15:13:45
"1390",-71.117764,42.315429,2022-01-01 15:13:46
"1391",-71.117801,42.315399,2022-01-01 15:13:48
"1392",-71.117845,42.315364,2022-01-01 15:13:49
"1393",-71.117882,42.315336,2022-01-01 15:13:51
"1394",-71.117933,42.315301,2022-01-01 15:13:53
"1395",-71.11797,42.315272,2022-01-01 15:13:54
"1396",-71.118006,42.315242,2022-01-01 15:13:56
"1397",-71.118018,42.315232,2022-01-01 15:13:57
"1398",-71.118057,42.31521,2022-01-01 15:13:58
"1399",-71.118069,42.315203,2022-01-01 15:13:59
"1400",-71.118105,42.315174,2022-01-01 15:14:00
"1401",-71.11814,42.31515,2022-01-01 15:14:02
"1402",-71.118177,42.315124,2022-01-01 15:14:03
"1403",-71.118217,42.315092,2022-01-01 15:14:05
"1404",-71.118246,42.315073,2022-01-01 15:14:06
"1405",-71.118276,42.315051,2022-01-01 15:14:07
"1406",-71.118313,42.315022,2022-01-01 15:14:08
"1407",-71.118345,42.315001,2022-01-01 15:14:10
"1408",-71.118389,42.314964,2022-01-01 15:14:11
"1409",-71.118426,42.314934,2022-01-01 15:14:13
"1410",-71.118467,42.3149,2022-01-01 15:14:14
"1411",-71.118498,42.314872,2022-01-01 15:14:16
"1412",-71.118536,42.314841,2022-01-01 15:14:17
"1413",-71.118571,42.314811,2022-01-01 15:14:19
"1414",-71.118609,42.314778,2022-01-01 15:14:20
"1415",-71.118645,42.31475,2022-01-01 15:14:22
"1416",-71.118689,42.314725,2022-01-01 15:14:23
"1417",-71.118722,42.314701,2022-01-01 15:14:25
"1418",-71.118757,42.314673,2022-01-01 15:14:26
"1419",-71.118795,42.314649,2022-01-01 15:14:28
"1420",-71.118833,42.314618,2022-01-01 15:14:29
"1421",-71.118868,42.314586,2022-01-01 15:14:31
"1422",-71.118908,42.314551,2022-01-01 15:14:32
"1423",-71.118949,42.314521,2022-01-01 15:14:34
"1424",-71.118983,42.314499,2022-01-01 15:14:35
"1425",-71.119014,42.314482,2022-01-01 15:14:36
"1426",-71.119062,42.314445,2022-01-01 15:14:37
"1427",-71.119097,42.314414,2022-01-01 15:14:39
"1428",-71.119142,42.314381,2022-01-01 15:14:40
"1429",-71.119189,42.314347,2022-01-01 15:14:42
"1430",-71.11921,42.314333,2022-01-01 15:14:43
"1431",-71.11923,42.314319,2022-01-01 15:14:44
"1432",-71.11926,42.314296,2022-01-01 15:14:46
"1433",-71.119302,42.314269,2022-01-01 15:14:47
"1434",-71.119337,42.314248,2022-01-01 15:14:49
"1435",-71.119378,42.314222,2022-01-01 15:14:50
"1436",-71.119416,42.314204,2022-01-01 15:14:52
"1437",-71.119451,42.314181,2022-01-01 15:14:53
"1438",-71.119486,42.314159,2022-01-01 15:14:55
"1439",-71.119525,42.31413,2022-01-01 15:14:56
"1440",-71.119554,42.314107,2022-01-01 15:14:58
"1441",-71.119596,42.314077,2022-01-01 15:14:59
"1442",-71.119648,42.314039,2022-01-01 15:15:01
"1443",-71.119668,42.314025,2022-01-01 15:15:02
"1444",-71.119688,42.314011,2022-01-01 15:15:03
"1445",-71.119723,42.313987,2022-01-01 15:15:05
"1446",-71.119754,42.31397,2022-01-01 15:15:06
"1447",-71.119806,42.313942,2022-01-01 15:15:07
"1448",-71.119831,42.313929,2022-01-01 15:15:08
"1449",-71.119875,42.313912,2022-01-01 15:15:10
"1450",-71.119934,42.313896,2022-01-01 15:15:11
"1451",-71.119976,42.313887,2022-01-01 15:15:13
"1452",-71.120032,42.313877,2022-01-01 15:15:14
"1453",-71.120073,42.313878,2022-01-01 15:15:16
"1454",-71.120123,42.313877,2022-01-01 15:15:17
"1455",-71.120159,42.313881,2022-01-01 15:15:19
"1456",-71.120208,42.313891,2022-01-01 15:15:20
"1457",-71.120255,42.313907,2022-01-01 15:15:22
"1458",-71.120307,42.313928,2022-01-01 15:15:23
"1459",-71.120355,42.313944,2022-01-01 15:15:25
"1460",-71.120404,42.313964,2022-01-01 15:15:26
"1461",-71.120441,42.31398,2022-01-01 15:15:27
"1462",-71.120479,42.313997,2022-01-01 15:15:28
"1463",-71.120522,42.314016,2022-01-01 15:15:30
"1464",-71.120581,42.314042,2022-01-01 15:15:31
"1465",-71.120622,42.314061,2022-01-01 15:15:33
"1466",-71.120673,42.314085,2022-01-01 15:15:34
"1467",-71.120712,42.314102,2022-01-01 15:15:36
"1468",-71.12076,42.314123,2022-01-01 15:15:37
"1469",-71.120803,42.314144,2022-01-01 15:15:39
"1470",-71.120853,42.314171,2022-01-01 15:15:40
"1471",-71.120902,42.314193,2022-01-01 15:15:42
"1472",-71.120942,42.31421,2022-01-01 15:15:43
"1473",-71.121005,42.314232,2022-01-01 15:15:44
"1474",-71.121057,42.314248,2022-01-01 15:15:46
"1475",-71.121095,42.31426,2022-01-01 15:15:47
"1476",-71.121142,42.314274,2022-01-01 15:15:48
"1477",-71.121196,42.314289,2022-01-01 15:15:49
"1478",-71.121245,42.314302,2022-01-01 15:15:51
"1479",-71.121305,42.314318,2022-01-01 15:15:52
"1480",-71.121359,42.314332,2022-01-01 15:15:54
"1481",-71.121416,42.314351,2022-01-01 15:15:55
"1482",-71.121464,42.314369,2022-01-01 15:15:57
"1483",-71.121515,42.314393,2022-01-01 15:15:58
"1484",-71.121562,42.314416,2022-01-01 15:16:00
"1485",-71.121608,42.314438,2022-01-01 15:16:01
"1486",-71.121645,42.314458,2022-01-01 15:16:02
"1487",-71.121687,42.31448,2022-01-01 15:16:04
"1488",-71.121732,42.314503,2022-01-01 15:16:05
"1489",-71.12178,42.314528,2022-01-01 15:16:07
"1490",-71.121814,42.314545,2022-01-01 15:16:08
"1491",-71.12187,42.314573,2022-01-01 15:16:10
"1492",-71.121904,42.314592,2022-01-01 15:16:11
"1493",-71.121945,42.31461,2022-01-01 15:16:12
"1494",-71.121988,42.314625,2022-01-01 15:16:13
"1495",-71.122028,42.314637,2022-01-01 15:16:14
"1496",-71.122091,42.31465,2022-01-01 15:16:15
"1497",-71.122147,42.314658,2022-01-01 15:16:17
"1498",-71.122208,42.31466,2022-01-01 15:16:18
"1499",-71.122266,42.314661,2022-01-01 15:16:20
"1500",-71.122309,42.31466,2022-01-01 15:16:21
"1501",-71.122347,42.314661,2022-01-01 15:16:22
"1502",-71.122407,42.314657,2022-01-01 15:16:23
"1503",-71.122459,42.314657,2022-01-01 15:16:25
"1504",-71.122517,42.314658,2022-01-01 15:16:26
"1505",-71.122567,42.31466,2022-01-01 15:16:28
"1506",-71.1226,42.314662,2022-01-01 15:16:29
"1507",-71.122651,42.314675,2022-01-01 15:16:31
"1508",-71.122684,42.314688,2022-01-01 15:16:32
"1509",-71.12272,42.3147,2022-01-01 15:16:34
"1510",-71.122756,42.314718,2022-01-01 15:16:35
"1511",-71.122795,42.314742,2022-01-01 15:16:37
"1512",-71.122834,42.314772,2022-01-01 15:16:38
"1513",-71.122867,42.314805,2022-01-01 15:16:40
"1514",-71.122907,42.31485,2022-01-01 15:16:41
"1515",-71.122944,42.314889,2022-01-01 15:16:43
"1516",-71.122965,42.314918,2022-01-01 15:16:44
"1517",-71.122993,42.314959,2022-01-01 15:16:45
"1518",-71.123003,42.314978,2022-01-01 15:16:46
"1519",-71.123015,42.315009,2022-01-01 15:16:48
"1520",-71.123015,42.315048,2022-01-01 15:16:49
"1521",-71.123017,42.315076,2022-01-01 15:16:51
"1522",-71.123015,42.315113,2022-01-01 15:16:52
"1523",-71.123004,42.315154,2022-01-01 15:16:54
"1524",-71.122998,42.315169,2022-01-01 15:16:55
"1525",-71.122989,42.315189,2022-01-01 15:16:56
"1526",-71.122982,42.315211,2022-01-01 15:16:58
"1527",-71.12297,42.315244,2022-01-01 15:16:59
"1528",-71.122967,42.315254,2022-01-01 15:17:00
"1529",-71.12296,42.315285,2022-01-01 15:17:01
"1530",-71.122945,42.315328,2022-01-01 15:17:03
